learning_rate,max_depth,subsample,n_estimators,reg_lambda,colsample_bytree,LOO-train-RMSE,LOO-train-R2,LOO-val-RMSE,LOO-val-R2,test-RMSE,test-R2
0.01,6,0.8,300,10,0.6,7.125181996,0.713870728,6.568414275,,6.386085065,0.69541059
0.01,7,0.8,300,10,0.6,7.118286138,0.714425317,6.567231548,,6.390460641,0.694993054
0.01,8,0.8,300,10,0.6,7.116897642,0.714536625,6.562646168,,6.390599921,0.694979759
0.01,4,0.8,300,10,0.6,7.257866787,0.703115695,6.63180122,,6.391915802,0.694854133
0.01,4,0.9,200,1,0.6,6.065203537,0.792659577,6.343359334,,6.396000119,0.694464043
0.01,7,0.6,300,10,0.8,7.23295956,0.70515281,6.51733219,,6.396752035,0.694392201
0.01,3,0.6,300,5,1,6.33028926,0.774134748,5.913542608,,6.399389454,0.694140141
0.01,8,0.6,300,10,1,6.844899527,0.735942674,6.218531836,,6.399774356,0.694103347
0.01,6,0.6,300,10,0.8,7.236520379,0.704862454,6.519932561,,6.401299591,0.693957524
0.01,7,0.6,300,10,1,6.846422382,0.735825265,6.222359514,,6.401880928,0.693901934
0.01,8,0.6,300,10,0.8,7.232304313,0.705206484,6.516229401,,6.404624303,0.693639536
0.01,6,0.6,300,10,1,6.853648751,0.735267849,6.228581595,,6.412531551,0.692882594
0.01,5,0.6,300,10,0.8,7.260017591,0.702943322,6.528347555,,6.414128916,0.692729569
0.01,4,0.7,300,10,1,6.738780875,0.744058697,6.200091726,,6.419607907,0.6922044
0.01,4,0.9,300,10,1,6.408928539,0.768499337,6.090619846,,6.419948543,0.692171735
0.01,4,0.7,200,3,0.8,6.795423943,0.739744126,6.295043337,,6.430403077,0.691168355
0.01,8,0.7,200,5,1,6.640135897,0.751508903,6.138040371,,6.435022242,0.690724509
0.01,3,0.9,300,5,1,6.032976506,0.794854406,5.936909025,,6.438710934,0.69036984
0.01,7,0.9,200,5,1,6.230249424,0.781238283,6.088908769,,6.440634142,0.690184843
0.01,7,0.7,200,5,1,6.646009048,0.751069255,6.136839538,,6.44290949,0.689965901
0.01,6,0.8,200,3,0.6,6.747178241,0.743429269,6.425717844,,6.443076007,0.689949875
0.01,5,0.8,200,3,0.6,6.839977464,0.736322033,6.501778248,,6.445313184,0.689734526
0.01,8,0.9,200,3,0.6,6.5669678,0.756951117,6.34330785,,6.448642022,0.689413955
0.01,6,0.8,200,5,1,6.425795399,0.767290198,6.067838627,,6.449332406,0.689347449
0.01,8,0.8,200,3,0.6,6.716368501,0.745767725,6.409557242,,6.451082643,0.689178815
0.01,7,0.9,200,3,0.6,6.574852305,0.756366905,6.350863005,,6.453668054,0.688929628
0.01,7,0.8,200,3,0.6,6.722479878,0.745303431,6.412883772,,6.457630003,0.688547575
0.01,8,0.9,200,5,1,6.212701997,0.782468869,6.096546134,,6.458029306,0.688509057
0.01,5,0.9,200,3,0.6,6.706765128,0.746492601,6.417027859,,6.459476611,0.688369425
0.01,5,0.6,300,10,1,6.888353909,0.732579277,6.234418786,,6.462666953,0.68806152
0.01,5,0.7,300,10,0.6,7.439576807,0.688065516,6.721298471,,6.464066018,0.687926446
0.01,4,0.6,300,10,0.8,7.363676195,0.694398301,6.580054809,,6.466357826,0.687705118
0.01,6,0.9,200,3,0.6,6.609161383,0.753816486,6.371660279,,6.466843337,0.68765822
0.01,4,0.6,200,3,0.8,6.987519917,0.724824911,6.397930507,,6.468076195,0.687539117
0.01,8,0.8,200,5,1,6.386239554,0.770148334,6.055529794,,6.470691326,0.687286402
0.01,7,0.8,200,5,1,6.396505945,0.76940859,6.061343621,,6.476040513,0.68676916
0.01,6,0.7,200,5,1,6.669198049,0.749329807,6.155798811,,6.477141975,0.686662601
0.01,8,0.7,200,3,0.6,6.958004314,0.72714694,6.501652969,,6.479056213,0.686477368
0.01,7,0.7,200,3,0.6,6.961765756,0.726852021,6.501145045,,6.482052001,0.686187367
0.01,5,0.7,200,3,0.6,7.05197714,0.719725749,6.54123724,,6.484731513,0.68592787
0.01,5,0.8,200,5,1,6.520723957,0.760365719,6.140042281,,6.485180312,0.685884395
0.01,6,0.8,200,5,0.8,6.898235653,0.731812396,6.32573086,,6.485304286,0.685872385
0.01,6,0.9,200,5,1,6.261331478,0.779048439,6.106977111,,6.485521653,0.685851328
0.01,7,0.7,300,10,0.6,7.413096512,0.690283577,6.695045371,,6.485720735,0.685832041
0.01,8,0.7,300,10,0.6,7.412325486,0.690347955,6.696874718,,6.4860558,0.685799579
0.01,6,0.9,200,5,0.8,6.714433073,0.745911176,6.246639798,,6.48740963,0.6856684
0.01,6,0.7,300,10,0.6,7.416825983,0.689971219,6.697510007,,6.48962658,0.685453529
0.01,5,0.9,200,5,0.8,6.790755753,0.740101446,6.307778521,,6.49089954,0.685330119
0.01,4,0.7,300,10,0.6,7.528747904,0.680543952,6.785918759,,6.496648507,0.684772468
0.01,5,0.8,200,5,0.8,6.967741114,0.72638122,6.383040594,,6.502981576,0.684157588
0.01,7,0.8,200,5,0.8,6.882771695,0.733013465,6.325179721,,6.506286009,0.683836521
0.01,8,0.8,200,5,0.8,6.879469994,0.733270216,6.329628512,,6.509087716,0.683564173
0.01,6,0.7,200,3,0.6,6.979319742,0.725472332,6.503296021,,6.514531469,0.683034661
0.01,7,0.9,200,5,0.8,6.69765689,0.747179662,6.256547421,,6.518409548,0.682657172
0.01,8,0.9,200,5,0.8,6.69393274,0.747460607,6.261482444,,6.520667186,0.682437312
0.01,5,0.9,200,5,1,6.382033218,0.770449292,6.176830652,,6.52847201,0.681676652
0.01,4,0.8,200,3,1,6.2210442,0.781880209,6.085647487,,6.544966202,0.680066131
0.01,4,0.7,200,3,1,6.383817935,0.770320911,6.095689023,,6.551774573,0.679400166
0.01,5,0.7,200,5,1,6.748815123,0.743307456,6.213906077,,6.556737347,0.678914292
0.01,4,0.8,200,3,0.6,7.06490833,0.718693112,6.599484877,,6.575632854,0.677060987
0.01,4,0.6,200,3,1,6.560639569,0.757421179,6.096005254,,6.576815222,0.67694484
0.01,8,0.7,200,5,0.8,7.129004372,0.713571685,6.473568655,,6.580417949,0.676590809
0.01,3,0.9,300,10,0.8,6.974628261,0.725824539,6.27816094,,6.580515131,0.676581257
0.01,4,0.9,200,3,1,6.143772416,0.787263893,6.130294,,6.583811698,0.676257137
0.01,7,0.7,200,5,0.8,7.130878686,0.713421185,6.473212237,,6.587575785,0.675886851
0.01,4,0.6,300,10,1,7.035067957,0.721065752,6.342991094,,6.590956972,0.675554053
0.01,6,0.7,200,5,0.8,7.14380331,0.712380804,6.471863087,,6.597500411,0.674909519
0.01,6,0.6,200,3,0.6,7.220250793,0.706191265,6.609535374,,6.602126476,0.674453463
0.01,5,0.7,200,5,0.8,7.199880381,0.707846223,6.514565605,,6.602286267,0.674437704
0.01,3,0.9,300,10,0.6,7.332705794,0.696955579,6.562298696,,6.602925659,0.674374643
0.01,4,0.9,200,3,0.6,6.944794367,0.728173693,6.576410181,,6.604380641,0.674231122
0.01,8,0.6,200,3,0.6,7.205170022,0.707418345,6.614781323,,6.605275107,0.674142875
0.01,7,0.6,200,3,0.6,7.209123624,0.707096784,6.61676804,,6.61220894,0.673458384
0.01,5,0.6,200,3,0.6,7.273995234,0.701800076,6.627120017,,6.616688433,0.673015798
0.01,3,0.8,300,10,0.8,7.112907553,0.714848381,6.329237124,,6.631554715,0.67154482
0.01,3,0.6,200,1,0.8,6.656117376,0.7502935,6.257388914,,6.649192407,0.669795337
0.01,4,0.7,200,3,0.6,7.255543528,0.70330864,6.649215149,,6.649438602,0.669770884
0.01,8,0.6,200,5,1,6.933717369,0.729052635,6.270954647,,6.649549444,0.669759875
0.01,7,0.6,200,5,1,6.93669842,0.728819446,6.274042502,,6.653456389,0.669371695
0.01,6,0.6,300,10,0.6,7.750161681,0.661484597,6.898119243,,6.658281282,0.668891998
0.01,6,0.6,200,5,1,6.952792021,0.727559406,6.276575062,,6.659927596,0.668728239
0.01,8,0.6,300,10,0.6,7.74613198,0.66183712,6.894686357,,6.663609119,0.668361892
0.01,7,0.6,300,10,0.6,7.746597872,0.661796173,6.895271087,,6.66415487,0.668307567
0.01,5,0.6,300,10,0.6,7.764639015,0.660218895,6.911386247,,6.669728662,0.667752491
0.01,3,0.6,200,1,1,6.364954772,0.771665024,6.066495596,,6.673429694,0.66738366
0.01,4,0.6,300,10,0.6,7.831815268,0.654312872,6.937128348,,6.682612309,0.666467673
0.01,5,0.6,200,5,1,7.017765931,0.722444016,6.323336703,,6.686101108,0.666119327
0.01,3,0.8,300,10,0.6,7.497657338,0.68317252,6.691005946,,6.694225806,0.665307395
0.01,4,0.8,200,5,0.8,7.179024987,0.709537482,6.50895521,,6.697765199,0.664953382
0.01,3,0.7,200,1,0.8,6.576745921,0.756211185,6.271445226,,6.699877184,0.664742051
0.01,3,0.7,300,10,0.8,7.357523504,0.694901133,6.502897913,,6.702576897,0.664471812
0.01,3,0.8,200,1,0.8,6.481902195,0.76319796,6.265403497,,6.705126723,0.664216477
0.01,4,0.6,200,3,0.6,7.448068276,0.687353101,6.728869677,,6.706551423,0.664073768
0.01,7,0.6,200,5,0.8,7.415733451,0.690069714,6.637049442,,6.711848009,0.663542954
0.01,8,0.6,200,5,0.8,7.414320592,0.690187864,6.63658012,,6.722350721,0.662489153
0.01,4,0.9,200,5,0.8,7.045263126,0.72025612,6.411138196,,6.723715951,0.66235205
0.01,3,0.7,200,1,1,6.310539671,0.775554566,6.08466092,,6.724736825,0.662249511
0.01,4,0.7,200,5,0.8,7.388463586,0.692344309,6.609999253,,6.727335948,0.661988378
0.01,6,0.6,200,5,0.8,7.424641376,0.689325097,6.635205748,,6.727373546,0.6619846
0.01,3,0.8,300,10,1,6.919639405,0.730132563,6.213628387,,6.739002799,0.660814972
0.01,3,0.8,200,1,1,6.258583958,0.779240382,6.138265187,,6.75208925,0.659496368
0.01,5,0.6,200,5,0.8,7.466355743,0.68582577,6.665152772,,6.758648983,0.65883444
0.01,3,0.9,200,1,0.8,6.422541989,0.767511473,6.275351102,,6.768071592,0.657882501
0.01,3,0.7,300,10,0.6,7.752489937,0.661275005,6.848559035,,6.768856907,0.657803103
0.01,3,0.6,200,1,0.6,7.036388769,0.720945696,6.585338599,,6.783012903,0.656370304
0.01,5,0.8,200,5,0.6,7.464266558,0.685999626,6.798830878,,6.789919705,0.655670146
0.01,3,0.9,200,1,1,6.2505974,0.779797288,6.224176123,,6.79309339,0.655348184
0.01,3,0.7,300,10,1,7.110514988,0.715035279,6.309635201,,6.797918261,0.654858424
0.01,4,0.6,200,5,0.8,7.626808652,0.672176307,6.761534754,,6.808561446,0.653776834
0.01,6,0.8,200,5,0.6,7.4081597,0.690703458,6.757148866,,6.810521836,0.653577429
0.01,3,0.9,300,10,1,6.804350175,0.73904558,6.209309009,,6.813516914,0.653272668
0.01,7,0.8,200,5,0.6,7.395957788,0.691722419,6.743130593,,6.818870867,0.652727548
0.01,8,0.8,200,5,0.6,7.39373928,0.691907803,6.742278379,,6.820400058,0.652571773
0.01,3,0.6,300,10,0.8,7.633567303,0.671582743,6.686780969,,6.821510566,0.652458626
0.01,5,0.9,200,5,0.6,7.303362679,0.699388448,6.68614159,,6.829017193,0.651693312
0.01,3,0.7,200,1,0.6,6.927277868,0.729532224,6.594999075,,6.829866672,0.651606653
0.01,4,0.7,200,5,1,7.009579148,0.72309236,6.350145598,,6.832052862,0.651383581
0.01,3,0.8,200,1,0.6,6.789849596,0.740159764,6.545102027,,6.842621261,0.650304208
0.01,4,0.8,200,5,1,6.817009668,0.73809129,6.320077968,,6.84853074,0.649699934
0.01,4,0.8,200,5,0.6,7.610049407,0.673613448,6.865330105,,6.853340877,0.649207687
0.01,3,0.9,200,1,0.6,6.683321664,0.748244291,6.519376961,,6.860370796,0.648487657
0.01,6,0.9,200,5,0.6,7.241616587,0.704450306,6.663593187,,6.860692852,0.648454653
0.01,8,0.9,200,5,0.6,7.221974785,0.706051691,6.655474145,,6.865775148,0.647933621
0.01,4,0.9,200,5,0.6,7.460232391,0.686329889,6.777258822,,6.872115341,0.64728309
0.01,7,0.9,200,5,0.6,7.224611655,0.705836199,6.656032173,,6.872158634,0.647278646
0.01,5,0.7,200,5,0.6,7.700739119,0.665790048,6.89400507,,6.885168764,0.645941862
0.01,8,0.7,200,5,0.6,7.650495004,0.670137935,6.868170027,,6.896123406,0.644814318
0.01,7,0.7,200,5,0.6,7.65193828,0.670013301,6.866052699,,6.898566078,0.644562654
0.01,3,0.8,200,3,0.8,7.126642762,0.713752576,6.47124133,,6.902272179,0.644180649
0.01,4,0.6,200,5,1,7.217984022,0.706382114,6.429272591,,6.909428428,0.643442443
0.01,6,0.7,200,5,0.6,7.660136962,0.669305165,6.866660489,,6.910473573,0.643334566
0.01,3,0.6,300,10,1,7.376997388,0.693289319,6.484868362,,6.913967767,0.642973788
0.01,3,0.6,300,10,0.6,8.032101726,0.636404656,6.969775598,,6.914250869,0.64294455
0.01,4,0.9,200,5,1,6.731826844,0.744592579,6.343421845,,6.920971186,0.642250131
0.01,4,0.7,200,5,0.6,7.832771492,0.654230846,6.97770201,,6.953791045,0.638849123
0.01,3,0.9,200,3,0.8,7.034833296,0.721074077,6.454432806,,6.96136677,0.638061791
0.01,5,0.6,200,5,0.6,7.964094469,0.642544243,7.040143417,,6.98912366,0.635169742
0.01,3,0.6,200,3,0.8,7.425735412,0.689227312,6.578927289,,6.992252543,0.634843015
0.01,3,0.7,200,3,0.8,7.274740945,0.701735391,6.518202556,,6.994012138,0.634659209
0.01,3,0.6,200,3,1,7.098896342,0.715977535,6.320186342,,7.015285114,0.63243339
0.01,3,0.9,200,3,1,6.842067218,0.736153202,6.423198206,,7.023264061,0.631596799
0.01,3,0.9,200,3,0.6,7.356797757,0.694961932,6.683377137,,7.027508063,0.631151428
0.01,6,0.6,200,5,0.6,7.935608108,0.645096665,7.012413756,,7.031604456,0.630721293
0.01,8,0.6,200,5,0.6,7.929680816,0.645627546,7.009736351,,7.032877152,0.630587605
0.01,3,0.8,200,3,0.6,7.465377057,0.685895764,6.733017555,,7.03413422,0.630455534
0.01,7,0.6,200,5,0.6,7.931815326,0.64543677,7.008632081,,7.035098399,0.630354219
0.01,4,0.6,200,5,0.6,8.078327875,0.632211568,7.088315186,,7.04665417,0.62913887
0.01,3,0.7,200,3,0.6,7.645450614,0.670565831,6.816407612,,7.054593456,0.62830272
0.01,3,0.7,200,3,1,6.98121785,0.725316443,6.298480343,,7.064397916,0.627268834
0.01,3,0.8,200,3,1,6.868871751,0.734082316,6.345389826,,7.08321086,0.625280976
0.01,7,0.9,100,1,1,6.844631337,0.735992598,6.422034161,,7.093287595,0.624214051
0.01,3,0.6,200,3,0.6,7.807829967,0.656417584,6.882433763,,7.102371142,0.623250984
0.01,6,0.8,100,1,1,7.04549705,0.720264938,6.426964034,,7.107307951,0.62272705
0.01,7,0.8,100,1,1,6.964309873,0.726677342,6.422191827,,7.125881299,0.620752638
0.01,6,0.9,100,1,1,6.952811985,0.727578745,6.41246802,,7.130011345,0.6203129
0.01,5,0.9,200,10,0.8,7.847334305,0.652946882,6.925540721,,7.140731725,0.619170279
0.01,8,0.9,100,1,1,6.806859904,0.738900929,6.468763382,,7.149996071,0.618181465
0.01,8,0.8,100,1,1,6.936987117,0.728818882,6.456812596,,7.15017011,0.618162877
0.01,6,0.7,100,1,1,7.189059836,0.708745805,6.520549171,,7.152245667,0.617941165
0.01,5,0.9,200,10,1,7.520940288,0.681220087,6.744748542,,7.162636595,0.616830233
0.01,3,0.8,200,5,0.8,7.578105227,0.676344392,6.665049643,,7.163155378,0.616774725
0.01,5,0.8,200,10,1,7.677135204,0.66784598,6.795803856,,7.168686636,0.616182658
0.01,7,0.9,200,10,1,7.465100542,0.685935445,6.684498302,,7.182514918,0.614700474
0.01,8,0.8,200,10,1,7.632244069,0.671718322,6.741110947,,7.185933095,0.614333657
0.01,3,0.9,200,5,0.8,7.453629221,0.686881522,6.601458421,,7.186786238,0.614242076
0.01,6,0.8,200,10,1,7.643850015,0.670719384,6.754644664,,7.189852854,0.613912798
0.01,5,0.8,200,10,0.8,8.046136997,0.63514394,7.08100831,,7.190560036,0.613836845
0.01,3,0.9,200,5,0.6,7.773340673,0.659447433,6.859427342,,7.190659998,0.613826108
0.01,7,0.8,200,10,1,7.63503568,0.671478024,6.741438157,,7.192599676,0.613617739
0.01,4,0.9,200,10,0.8,7.971585169,0.641870854,6.971754925,,7.197666388,0.613073186
0.01,8,0.9,200,10,1,7.461873906,0.686207521,6.688315903,,7.198216735,0.613014013
0.01,5,0.8,100,1,1,7.224304062,0.705884855,6.567038226,,7.203182125,0.612479937
0.01,6,0.9,200,10,0.8,7.813573951,0.655925785,6.906826955,,7.205193338,0.612263506
0.01,7,0.7,100,1,1,7.124135387,0.713986941,6.509601399,,7.206334552,0.612140671
0.01,6,0.9,200,10,1,7.476748183,0.68495452,6.696310826,,7.207014545,0.612067471
0.01,3,0.7,200,5,0.8,7.764275588,0.660248634,6.773519437,,7.20823271,0.611936319
0.01,8,0.7,100,1,1,7.101829027,0.715776879,6.522664745,,7.209948199,0.611751586
0.01,8,0.9,200,10,0.8,7.807940088,0.656422791,6.909842217,,7.216040353,0.611095197
0.01,7,0.9,200,10,0.8,7.808470464,0.656375947,6.90632091,,7.224554045,0.610176973
0.01,5,0.7,200,10,1,7.913578914,0.647071074,6.914042611,,7.231325222,0.609445911
0.01,5,0.9,100,1,1,7.140135634,0.712700328,6.532998297,,7.23277243,0.609289572
0.01,4,0.8,200,10,0.8,8.146612703,0.625975572,7.131862153,,7.23954695,0.608557318
0.01,7,0.7,200,10,1,7.882735587,0.649817308,6.864844574,,7.241525221,0.608343358
0.01,8,0.7,200,10,1,7.881801426,0.649900267,6.86528298,,7.243280279,0.608153491
0.01,8,0.8,200,10,0.8,8.009879919,0.638424613,7.051572398,,7.244697384,0.608000151
0.01,7,0.8,200,10,0.8,8.01061385,0.638358416,7.054565455,,7.246110714,0.60784719
0.01,7,0.6,100,1,1,7.355044501,0.695144481,6.586514624,,7.246208479,0.607836608
0.01,6,0.8,200,10,0.8,8.014551324,0.638002698,7.050217725,,7.24941805,0.607489128
0.01,3,0.8,200,5,0.6,7.915717851,0.64686726,6.947297334,,7.250124106,0.607412667
0.01,6,0.7,200,10,1,7.887726019,0.649373413,6.869730177,,7.250532727,0.607368413
0.01,5,0.7,100,1,1,7.352807471,0.695322408,6.640747742,,7.264578353,0.605845739
0.01,6,0.6,100,1,1,7.408509471,0.690693849,6.608889873,,7.264650963,0.60583786
0.01,3,0.6,200,5,0.8,7.96022668,0.642887817,6.862352725,,7.266091395,0.605681536
0.01,8,0.6,100,1,1,7.338515233,0.696514054,6.59381009,,7.275083241,0.604704988
0.01,3,0.6,200,5,1,7.64580411,0.670539477,6.6650585,,7.279306216,0.60424594
0.01,3,0.7,200,5,1,7.476345562,0.684975094,6.565377696,,7.279696144,0.60420354
0.01,3,0.8,200,5,1,7.332677407,0.696964916,6.528229329,,7.287089487,0.603399181
0.01,3,0.7,200,5,0.6,8.129657367,0.627524528,7.091320944,,7.315004784,0.600354774
0.01,5,0.7,200,10,0.8,8.308614373,0.610953197,7.214407396,,7.319067807,0.599910695
0.01,7,0.7,200,10,0.8,8.283342925,0.61331555,7.192365734,,7.323788262,0.599394451
0.01,8,0.7,200,10,0.8,8.283027441,0.613345014,7.19339166,,7.325048334,0.599256589
0.01,6,0.7,200,10,0.8,8.286756511,0.612996941,7.188516875,,7.32590851,0.599162465
0.01,5,0.6,100,1,1,7.554707971,0.678358314,6.73515535,,7.363024762,0.59509054
0.01,4,0.9,200,10,0.6,8.370784351,0.605107522,7.308568644,,7.371452662,0.594163071
0.01,3,0.6,200,5,0.6,8.345370475,0.607493651,7.186891632,,7.373912914,0.593892127
0.01,4,0.8,200,10,1,7.827953771,0.654665333,6.873269483,,7.375532692,0.593713693
0.01,3,0.9,200,5,1,7.273250659,0.701852169,6.580430683,,7.380654895,0.593149177
0.01,4,0.7,200,10,0.8,8.399006378,0.602443901,7.266434572,,7.396100693,0.591444528
0.01,5,0.9,200,10,0.6,8.293535607,0.612362245,7.290695762,,7.397261253,0.591316301
0.01,4,0.7,200,10,1,8.032102068,0.636418928,7.002862414,,7.41077085,0.589822182
0.01,8,0.6,200,10,1,8.189270654,0.622060259,7.03184842,,7.424025868,0.58835357
0.01,6,0.6,200,10,1,8.192865648,0.621728614,7.033047317,,7.427452419,0.587973492
0.01,7,0.6,200,10,1,8.189958779,0.621996621,7.033305748,,7.427683674,0.587947835
0.01,7,0.9,100,1,0.8,7.586488118,0.675649892,7.039887996,,7.431445853,0.587530314
0.01,4,0.9,200,10,1,7.704451043,0.665471736,6.777975156,,7.434579474,0.587182388
0.01,7,0.9,200,10,0.6,8.259588989,0.615530451,7.266593161,,7.440428215,0.58653261
0.01,6,0.9,200,10,0.6,8.266901745,0.614848447,7.271479959,,7.443098789,0.586235747
0.01,8,0.9,200,10,0.6,8.258375231,0.615643614,7.264896589,,7.444771546,0.586049748
0.01,5,0.6,200,10,1,8.209670489,0.620173709,7.05317309,,7.455385804,0.584868541
0.01,8,0.9,100,1,0.8,7.573989261,0.6767191,7.04803767,,7.457207311,0.584665666
0.01,4,0.8,200,10,0.6,8.550202435,0.588003368,7.437138005,,7.459378937,0.58442373
0.01,5,0.8,200,10,0.6,8.481881411,0.594560022,7.414834551,,7.463521012,0.583962076
0.01,6,0.7,100,1,0.8,7.909062807,0.647478264,7.114704187,,7.469053826,0.583345018
0.01,5,0.9,100,1,0.8,7.769805605,0.659780749,7.067362017,,7.473674354,0.582829354
0.01,6,0.9,100,1,0.8,7.649596157,0.6702295,7.019734836,,7.478526183,0.582287533
0.01,8,0.8,200,10,0.6,8.451798492,0.597431672,7.38804843,,7.490276697,0.580973853
0.01,7,0.8,200,10,0.6,8.453084138,0.597309385,7.392184132,,7.490440022,0.580955579
0.01,6,0.8,200,10,0.6,8.458054029,0.596835202,7.396288404,,7.492386309,0.580737785
0.01,5,0.8,100,1,0.8,7.881785911,0.649903365,7.087754478,,7.505697817,0.57924668
0.01,5,0.7,100,1,0.8,8.013166927,0.638133385,7.171595272,,7.505731033,0.579242956
0.01,6,0.8,100,1,0.8,7.769105779,0.659845727,7.054428879,,7.512285571,0.578507765
0.01,7,0.7,100,1,0.8,7.873020921,0.650686747,7.113030548,,7.51356006,0.578364737
0.01,6,0.6,100,1,0.8,8.11386735,0.628986154,7.210812057,,7.522270615,0.577386557
0.01,8,0.7,100,1,0.8,7.864024168,0.651485199,7.113682804,,7.522313877,0.577381696
0.01,7,0.6,200,10,0.8,8.612311537,0.58200345,7.379461148,,7.52489846,0.577091232
0.01,8,0.6,200,10,0.8,8.612088891,0.582025194,7.378680787,,7.525610953,0.577011143
0.01,7,0.8,100,1,0.8,7.72218436,0.663943169,7.054738382,,7.530447279,0.576467301
0.01,6,0.6,200,10,0.8,8.614549187,0.581786544,7.384833552,,7.531136603,0.576389759
0.01,5,0.6,200,10,0.8,8.629868738,0.580297576,7.396448337,,7.532758623,0.576207269
0.01,8,0.8,100,1,0.8,7.712211335,0.664811681,7.05423154,,7.54201369,0.57516525
0.01,3,0.9,200,10,0.8,8.244293249,0.61694534,7.108013178,,7.561560231,0.572960318
0.01,4,0.6,200,10,0.8,8.698684063,0.573574276,7.428627073,,7.566210384,0.572434921
0.01,3,0.9,200,10,0.6,8.56818262,0.586262941,7.371642725,,7.567945684,0.572238776
0.01,5,0.7,200,10,0.6,8.746338131,0.568887298,7.532686276,,7.572002145,0.571780088
0.01,7,0.7,200,10,0.6,8.729078613,0.570588353,7.516930995,,7.578761499,0.571015223
0.01,8,0.7,200,10,0.6,8.728338357,0.57066118,7.518679664,,7.578761499,0.571015223
0.01,4,0.6,200,10,1,8.311983438,0.61064498,7.127241473,,7.585610893,0.570239472
0.01,6,0.7,200,10,0.6,8.731926125,0.570308016,7.517252682,,7.587118706,0.570068606
0.01,7,0.6,100,1,0.8,8.085426751,0.631585227,7.213815585,,7.59243199,0.56946623
0.01,3,0.8,200,10,0.8,8.403442096,0.602016623,7.211627985,,7.596034577,0.569057559
0.01,4,0.7,200,10,0.6,8.806682676,0.562918574,7.572084981,,7.601614729,0.568424174
0.01,8,0.6,100,1,0.8,8.07979192,0.63209802,7.211578636,,7.611939342,0.567251034
0.01,5,0.6,100,1,0.8,8.210671282,0.62007968,7.25109772,,7.627342745,0.565497854
0.01,3,0.8,200,10,0.6,8.735658382,0.569935804,7.485387944,,7.647606418,0.563186091
0.01,4,0.8,100,1,1,7.6841825,0.667244604,6.901326993,,7.653918658,0.562464712
0.01,4,0.7,100,1,1,7.781181837,0.658787794,6.950317841,,7.658238206,0.561970719
0.01,4,0.9,100,1,1,7.624106445,0.672432467,6.87866121,,7.661886293,0.5615533
0.01,3,0.7,200,10,0.8,8.634378223,0.579848846,7.340713501,,7.699024268,0.557292603
0.01,4,0.6,100,1,1,7.924269924,0.646122004,6.975010319,,7.702201757,0.556927106
0.01,3,0.8,200,10,1,8.192275455,0.621764868,7.06279666,,7.72551963,0.554240301
0.01,7,0.9,100,3,1,7.987546595,0.640459172,6.968492621,,7.737101035,0.552902813
